GEO_ID,STATENAME,NAME,DP05_0001E,DP05_0001EA,DP05_0001M,DP05_0001MA,DP05_0001PE,DP05_0001PM,DP05_0001PMA,DP05_0001PEA,DP05_0002E,DP05_0002EA,DP05_0002M,DP05_0002MA,DP05_0002PE,DP05_0002PM,DP05_0002PMA,DP05_0002PEA,DP05_0003E,DP05_0003M,DP05_0003MA,DP05_0003EA,DP05_0003PE,DP05_0003PEA,DP05_0003PM,DP05_0003PMA,DP05_0004E,DP05_0004M,DP05_0004MA,DP05_0004EA,DP05_0004PE,DP05_0004PEA,DP05_0004PM,DP05_0004PMA,DP05_0005E,DP05_0005EA,DP05_0005M,DP05_0005MA,DP05_0005PE,DP05_0005PM,DP05_0005PMA,DP05_0005PEA,DP05_0006E,DP05_0006M,DP05_0006MA,DP05_0006EA,DP05_0006PE,DP05_0006PM,DP05_0006PMA,DP05_0006PEA,DP05_0007E,DP05_0007M,DP05_0007MA,DP05_0007EA,DP05_0007PE,DP05_0007PM,DP05_0007PMA,DP05_0007PEA,DP05_0008E,DP05_0008EA,DP05_0008M,DP05_0008MA,DP05_0008PE,DP05_0008PEA,DP05_0008PM,DP05_0008PMA,DP05_0009E,DP05_0009M,DP05_0009MA,DP05_0009EA,DP05_0009PE,DP05_0009PM,DP05_0009PMA,DP05_0009PEA,DP05_0010E,DP05_0010EA,DP05_0010M,DP05_0010MA,DP05_0010PE,DP05_0010PM,DP05_0010PMA,DP05_0010PEA,DP05_0011E,DP05_0011EA,DP05_0011M,DP05_0011MA,DP05_0011PE,DP05_0011PEA,DP05_0011PM,DP05_0011PMA,DP05_0012E,DP05_0012M,DP05_0012MA,DP05_0012EA,DP05_0012PE,DP05_0012PM,DP05_0012PMA,DP05_0012PEA,DP05_0013E,DP05_0013M,DP05_0013MA,DP05_0013EA,DP05_0013PE,DP05_0013PEA,DP05_0013PM,DP05_0013PMA,DP05_0014E,DP05_0014EA,DP05_0014M,DP05_0014MA,DP05_0014PE,DP05_0014PM,DP05_0014PMA,DP05_0014PEA,DP05_0015E,DP05_0015M,DP05_0015MA,DP05_0015EA,DP05_0015PE,DP05_0015PEA,DP05_0015PM,DP05_0015PMA,DP05_0016E,DP05_0016M,DP05_0016MA,DP05_0016EA,DP05_0016PE,DP05_0016PEA,DP05_0016PM,DP05_0016PMA,DP05_0017E,DP05_0017M,DP05_0017MA,DP05_0017EA,DP05_0017PE,DP05_0017PM,DP05_0017PMA,DP05_0017PEA,DP05_0018E,DP05_0018M,DP05_0018MA,DP05_0018EA,DP05_0018PE,DP05_0018PM,DP05_0018PMA,DP05_0018PEA,DP05_0019E,DP05_0019EA,DP05_0019M,DP05_0019MA,DP05_0019PE,DP05_0019PM,DP05_0019PMA,DP05_0019PEA,DP05_0020E,DP05_0020EA,DP05_0020M,DP05_0020MA,DP05_0020PE,DP05_0020PEA,DP05_0020PM,DP05_0020PMA,DP05_0021E,DP05_0021M,DP05_0021MA,DP05_0021EA,DP05_0021PE,DP05_0021PM,DP05_0021PMA,DP05_0021PEA,DP05_0022E,DP05_0022M,DP05_0022MA,DP05_0022EA,DP05_0022PE,DP05_0022PM,DP05_0022PMA,DP05_0022PEA,DP05_0023E,DP05_0023EA,DP05_0023M,DP05_0023MA,DP05_0023PE,DP05_0023PEA,DP05_0023PM,DP05_0023PMA,DP05_0024E,DP05_0024M,DP05_0024MA,DP05_0024EA,DP05_0024PE,DP05_0024PM,DP05_0024PMA,DP05_0024PEA,DP05_0025E,DP05_0025M,DP05_0025MA,DP05_0025EA,DP05_0025PE,DP05_0025PEA,DP05_0025PM,DP05_0025PMA,DP05_0026E,DP05_0026EA,DP05_0026M,DP05_0026MA,DP05_0026PE,DP05_0026PEA,DP05_0026PM,DP05_0026PMA,DP05_0027E,DP05_0027EA,DP05_0027M,DP05_0027MA,DP05_0027PE,DP05_0027PM,DP05_0027PMA,DP05_0027PEA,DP05_0028E,DP05_0028M,DP05_0028MA,DP05_0028EA,DP05_0028PE,DP05_0028PEA,DP05_0028PM,DP05_0028PMA,DP05_0029E,DP05_0029M,DP05_0029MA,DP05_0029EA,DP05_0029PE,DP05_0029PEA,DP05_0029PM,DP05_0029PMA,DP05_0030E,DP05_0030M,DP05_0030MA,DP05_0030EA,DP05_0030PE,DP05_0030PM,DP05_0030PMA,DP05_0030PEA,DP05_0031E,DP05_0031EA,DP05_0031M,DP05_0031MA,DP05_0031PE,DP05_0031PM,DP05_0031PMA,DP05_0031PEA,DP05_0032E,DP05_0032EA,DP05_0032M,DP05_0032MA,DP05_0032PE,DP05_0032PM,DP05_0032PMA,DP05_0032PEA,DP05_0033E,DP05_0033EA,DP05_0033M,DP05_0033MA,DP05_0033PE,DP05_0033PEA,DP05_0033PM,DP05_0033PMA,DP05_0034E,DP05_0034M,DP05_0034MA,DP05_0034EA,DP05_0034PE,DP05_0034PM,DP05_0034PMA,DP05_0034PEA,DP05_0035E,DP05_0035M,DP05_0035MA,DP05_0035EA,DP05_0035PE,DP05_0035PEA,DP05_0035PM,DP05_0035PMA,DP05_0036E,DP05_0036EA,DP05_0036M,DP05_0036MA,DP05_0036PE,DP05_0036PM,DP05_0036PMA,DP05_0036PEA,DP05_0037E,DP05_0037M,DP05_0037MA,DP05_0037EA,DP05_0037PE,DP05_0037PEA,DP05_0037PM,DP05_0037PMA,DP05_0038E,DP05_0038M,DP05_0038MA,DP05_0038EA,DP05_0038PE,DP05_0038PEA,DP05_0038PM,DP05_0038PMA,DP05_0039E,DP05_0039EA,DP05_0039M,DP05_0039MA,DP05_0039PE,DP05_0039PM,DP05_0039PMA,DP05_0039PEA,DP05_0040E,DP05_0040M,DP05_0040MA,DP05_0040EA,DP05_0040PE,DP05_0040PM,DP05_0040PMA,DP05_0040PEA,DP05_0041E,DP05_0041EA,DP05_0041M,DP05_0041MA,DP05_0041PE,DP05_0041PEA,DP05_0041PM,DP05_0041PMA,DP05_0042E,DP05_0042M,DP05_0042MA,DP05_0042EA,DP05_0042PE,DP05_0042PM,DP05_0042PMA,DP05_0042PEA,DP05_0043E,DP05_0043EA,DP05_0043M,DP05_0043MA,DP05_0043PE,DP05_0043PM,DP05_0043PMA,DP05_0043PEA,DP05_0044E,DP05_0044EA,DP05_0044M,DP05_0044MA,DP05_0044PE,DP05_0044PM,DP05_0044PMA,DP05_0044PEA,DP05_0045E,DP05_0045EA,DP05_0045M,DP05_0045MA,DP05_0045PE,DP05_0045PEA,DP05_0045PM,DP05_0045PMA,DP05_0046E,DP05_0046M,DP05_0046MA,DP05_0046EA,DP05_0046PE,DP05_0046PEA,DP05_0046PM,DP05_0046PMA,DP05_0047E,DP05_0047M,DP05_0047MA,DP05_0047EA,DP05_0047PE,DP05_0047PEA,DP05_0047PM,DP05_0047PMA,DP05_0048E,DP05_0048EA,DP05_0048M,DP05_0048MA,DP05_0048PE,DP05_0048PM,DP05_0048PMA,DP05_0048PEA,DP05_0049E,DP05_0049M,DP05_0049MA,DP05_0049EA,DP05_0049PE,DP05_0049PM,DP05_0049PMA,DP05_0049PEA,DP05_0050E,DP05_0050M,DP05_0050MA,DP05_0050EA,DP05_0050PE,DP05_0050PEA,DP05_0050PM,DP05_0050PMA,DP05_0051E,DP05_0051EA,DP05_0051M,DP05_0051MA,DP05_0051PE,DP05_0051PM,DP05_0051PMA,DP05_0051PEA,DP05_0052E,DP05_0052M,DP05_0052MA,DP05_0052EA,DP05_0052PE,DP05_0052PM,DP05_0052PMA,DP05_0052PEA,DP05_0053E,DP05_0053EA,DP05_0053M,DP05_0053MA,DP05_0053PE,DP05_0053PEA,DP05_0053PM,DP05_0053PMA,DP05_0054E,DP05_0054EA,DP05_0054M,DP05_0054MA,DP05_0054PE,DP05_0054PEA,DP05_0054PM,DP05_0054PMA,DP05_0055E,DP05_0055M,DP05_0055MA,DP05_0055EA,DP05_0055PE,DP05_0055PM,DP05_0055PMA,DP05_0055PEA,DP05_0056E,DP05_0056EA,DP05_0056M,DP05_0056MA,DP05_0056PE,DP05_0056PM,DP05_0056PMA,DP05_0056PEA,DP05_0057E,DP05_0057M,DP05_0057MA,DP05_0057EA,DP05_0057PE,DP05_0057PEA,DP05_0057PM,DP05_0057PMA,DP05_0058E,DP05_0058EA,DP05_0058M,DP05_0058MA,DP05_0058PE,DP05_0058PEA,DP05_0058PM,DP05_0058PMA,DP05_0059E,DP05_0059M,DP05_0059MA,DP05_0059EA,DP05_0059PE,DP05_0059PEA,DP05_0059PM,DP05_0059PMA,DP05_0060E,DP05_0060M,DP05_0060MA,DP05_0060EA,DP05_0060PE,DP05_0060PEA,DP05_0060PM,DP05_0060PMA,DP05_0061E,DP05_0061EA,DP05_0061M,DP05_0061MA,DP05_0061PE,DP05_0061PM,DP05_0061PMA,DP05_0061PEA,DP05_0062E,DP05_0062M,DP05_0062MA,DP05_0062EA,DP05_0062PE,DP05_0062PM,DP05_0062PMA,DP05_0062PEA,DP05_0063E,DP05_0063EA,DP05_0063M,DP05_0063MA,DP05_0063PE,DP05_0063PEA,DP05_0063PM,DP05_0063PMA,DP05_0064E,DP05_0064M,DP05_0064MA,DP05_0064EA,DP05_0064PE,DP05_0064PM,DP05_0064PMA,DP05_0064PEA,DP05_0065E,DP05_0065EA,DP05_0065M,DP05_0065MA,DP05_0065PE,DP05_0065PM,DP05_0065PMA,DP05_0065PEA,DP05_0066E,DP05_0066EA,DP05_0066M,DP05_0066MA,DP05_0066PE,DP05_0066PEA,DP05_0066PM,DP05_0066PMA,DP05_0067E,DP05_0067M,DP05_0067MA,DP05_0067EA,DP05_0067PE,DP05_0067PM,DP05_0067PMA,DP05_0067PEA,DP05_0068E,DP05_0068M,DP05_0068MA,DP05_0068EA,DP05_0068PE,DP05_0068PEA,DP05_0068PM,DP05_0068PMA,DP05_0069E,DP05_0069EA,DP05_0069M,DP05_0069MA,DP05_0069PE,DP05_0069PEA,DP05_0069PM,DP05_0069PMA,DP05_0070E,DP05_0070EA,DP05_0070M,DP05_0070MA,DP05_0070PE,DP05_0070PM,DP05_0070PMA,DP05_0070PEA,DP05_0071E,DP05_0071M,DP05_0071MA,DP05_0071EA,DP05_0071PE,DP05_0071PEA,DP05_0071PM,DP05_0071PMA,DP05_0072E,DP05_0072M,DP05_0072MA,DP05_0072EA,DP05_0072PE,DP05_0072PEA,DP05_0072PM,DP05_0072PMA,DP05_0073E,DP05_0073EA,DP05_0073M,DP05_0073MA,DP05_0073PE,DP05_0073PM,DP05_0073PMA,DP05_0073PEA,DP05_0074E,DP05_0074EA,DP05_0074M,DP05_0074MA,DP05_0074PE,DP05_0074PM,DP05_0074PMA,DP05_0074PEA,DP05_0075E,DP05_0075EA,DP05_0075M,DP05_0075MA,DP05_0075PE,DP05_0075PEA,DP05_0075PM,DP05_0075PMA,DP05_0076E,DP05_0076M,DP05_0076MA,DP05_0076EA,DP05_0076PE,DP05_0076PM,DP05_0076PMA,DP05_0076PEA,DP05_0077E,DP05_0077M,DP05_0077MA,DP05_0077EA,DP05_0077PE,DP05_0077PM,DP05_0077PMA,DP05_0077PEA,DP05_0078E,DP05_0078EA,DP05_0078M,DP05_0078MA,DP05_0078PE,DP05_0078PEA,DP05_0078PM,DP05_0078PMA,DP05_0079E,DP05_0079M,DP05_0079MA,DP05_0079EA,DP05_0079PE,DP05_0079PM,DP05_0079PMA,DP05_0079PEA,DP05_0080E,DP05_0080M,DP05_0080MA,DP05_0080EA,DP05_0080PE,DP05_0080PEA,DP05_0080PM,DP05_0080PMA,DP05_0081E,DP05_0081EA,DP05_0081M,DP05_0081MA,DP05_0081PE,DP05_0081PEA,DP05_0081PM,DP05_0081PMA
5001300US0101,Alabama,"Congressional District 1 (113th Congress), Alabama",695176,null,3377,null,695176,(X),(X),null,336283,null,2736,null,48.4,0.3,null,null,358893,2959,null,null,51.6,null,0.3,null,42981,1546,null,null,6.2,null,0.2,null,45015,null,2803,null,6.5,0.4,null,null,48389,2991,null,null,7,0.4,null,null,45502,1887,null,null,6.5,0.3,null,null,47892,null,2334,null,6.9,null,0.3,null,87650,2666,null,null,12.6,0.4,null,null,84923,null,1757,null,12.2,0.2,null,null,93556,null,1798,null,13.5,null,0.3,null,48270,3313,null,null,6.9,0.5,null,null,42938,3170,null,null,6.2,null,0.5,null,63328,null,1201,null,9.1,0.2,null,null,31209,2088,null,null,4.5,null,0.3,null,13523,1824,null,null,1.9,null,0.3,null,38.5,0.5,null,null,(X),(X),(X),(X),530731,2417,null,null,76.3,0.2,null,null,503695,null,3142,null,72.5,0.3,null,null,135339,null,3394,null,19.5,null,0.5,null,108060,1289,null,null,15.5,0.2,null,null,530731,2417,null,null,530731,(X),(X),null,253316,null,2154,null,47.7,null,0.3,null,277415,2127,null,null,52.3,0.3,null,null,108060,1289,null,null,108060,null,(X),(X),47133,null,789,null,43.6,null,0.5,null,60927,null,909,null,56.4,0.5,null,null,695176,3377,null,null,695176,null,(X),(X),683244,4360,null,null,98.3,null,0.4,null,11932,2938,null,null,1.7,0.4,null,null,683244,null,4360,null,98.3,0.4,null,null,470677,null,2640,null,67.7,0.4,null,null,194215,null,3924,null,27.9,null,0.5,null,5224,914,null,null,0.8,0.1,null,null,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,9977,null,1291,null,1.4,0.2,null,null,1779,1712,null,null,0.3,0.2,null,null,1648,null,1263,null,0.2,null,0.2,null,1570,1123,null,null,0.2,0.2,null,null,158,null,201,null,0,0.1,null,null,24,null,40,null,0,0.1,null,null,2756,null,1450,null,0.4,null,0.2,null,2042,1494,null,null,0.3,null,0.2,null,46,76,null,null,0,null,0.1,null,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,3105,1571,null,null,0.4,0.2,null,null,11932,null,2938,null,1.7,null,0.4,null,3938,null,2114,null,0.6,null,0.3,null,4255,726,null,null,0.6,0.1,null,null,1266,null,768,null,0.2,0.1,null,null,898,965,null,null,0.1,null,0.1,null,695176,null,3377,null,695176,null,(X),(X),480739,3387,null,null,69.2,null,0.5,null,199427,3228,null,null,28.7,null,0.4,null,10467,null,1312,null,1.5,0.2,null,null,11922,699,null,null,1.7,0.1,null,null,146,null,143,null,0,null,0.1,null,4543,1928,null,null,0.7,0.3,null,null,695176,null,3377,null,695176,(X),(X),null,20585,null,64,null,3,null,0.1,null,10464,2130,null,null,1.5,0.3,null,null,1224,1037,null,null,0.2,null,0.1,null,995,null,748,null,0.1,null,0.1,null,7902,null,2271,null,1.1,0.3,null,null,674591,3361,null,null,97,null,0.1,null,454603,1725,null,null,65.4,null,0.3,null,193888,null,3964,null,27.9,0.5,null,null,5004,null,815,null,0.7,0.1,null,null,9711,null,1230,null,1.4,null,0.2,null,46,76,null,null,0,0.1,null,null,134,152,null,null,0,0.1,null,null,11205,null,2810,null,1.6,null,0.4,null,781,919,null,null,0.1,0.1,null,null,10424,2569,null,null,1.5,null,0.4,null,326125,null,1422,null,(X),(X),(X),(X)
5001300US0102,Alabama,"Congressional District 2 (113th Congress), Alabama",690074,null,6903,null,690074,(X),(X),null,335331,null,4255,null,48.6,0.3,null,null,354743,3897,null,null,51.4,null,0.3,null,41338,1871,null,null,6,null,0.3,null,46497,null,3152,null,6.7,0.4,null,null,48121,3266,null,null,7,0.5,null,null,45053,2937,null,null,6.5,0.4,null,null,49034,null,2785,null,7.1,null,0.4,null,90376,3040,null,null,13.1,0.4,null,null,86353,null,2533,null,12.5,0.4,null,null,93629,null,2593,null,13.6,null,0.3,null,45307,2874,null,null,6.6,0.4,null,null,40457,2494,null,null,5.9,null,0.4,null,60185,null,1511,null,8.7,0.2,null,null,32797,1394,null,null,4.8,null,0.2,null,10927,1266,null,null,1.6,null,0.2,null,37.9,0.5,null,null,(X),(X),(X),(X),528128,4763,null,null,76.5,0.3,null,null,497855,null,4799,null,72.1,0.5,null,null,127142,null,2665,null,18.4,null,0.4,null,103909,1774,null,null,15.1,0.3,null,null,528128,4763,null,null,528128,(X),(X),null,252130,null,2858,null,47.7,null,0.3,null,275998,2793,null,null,52.3,0.3,null,null,103909,1774,null,null,103909,null,(X),(X),44652,null,956,null,43,null,0.6,null,59257,null,1221,null,57,0.6,null,null,690074,6903,null,null,690074,null,(X),(X),677976,7327,null,null,98.2,null,0.3,null,12098,1958,null,null,1.8,0.3,null,null,677976,null,7327,null,98.2,0.3,null,null,445267,null,3097,null,64.5,0.6,null,null,216113,null,6666,null,31.3,null,0.7,null,2127,626,null,null,0.3,0.1,null,null,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,6707,null,1384,null,1,0.2,null,null,776,498,null,null,0.1,0.1,null,null,1268,null,476,null,0.2,null,0.1,null,249,252,null,null,0,0.1,null,null,505,null,427,null,0.1,0.1,null,null,1995,null,869,null,0.3,0.1,null,null,468,null,385,null,0.1,null,0.1,null,1446,1017,null,null,0.2,null,0.1,null,92,143,null,null,0,null,0.1,null,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,7670,1852,null,null,1.1,0.3,null,null,12098,null,1958,null,1.8,null,0.3,null,4465,null,1313,null,0.6,null,0.2,null,2624,630,null,null,0.4,0.1,null,null,1568,null,654,null,0.2,0.1,null,null,813,587,null,null,0.1,null,0.1,null,690074,null,6903,null,690074,null,(X),(X),454779,3345,null,null,65.9,null,0.7,null,222595,6397,null,null,32.3,null,0.7,null,5972,null,1075,null,0.9,0.2,null,null,9937,1232,null,null,1.4,0.2,null,null,538,null,381,null,0.1,null,0.1,null,8971,2268,null,null,1.3,0.3,null,null,690074,null,6903,null,690074,(X),(X),null,22420,null,987,null,3.2,null,0.1,null,13901,2414,null,null,2,0.3,null,null,2613,1170,null,null,0.4,null,0.2,null,496,null,387,null,0.1,null,0.1,null,5410,null,1967,null,0.8,0.3,null,null,667654,7027,null,null,96.8,null,0.1,null,432194,2784,null,null,62.6,null,0.6,null,214853,null,6667,null,31.1,0.7,null,null,1749,null,519,null,0.3,0.1,null,null,6707,null,1384,null,1,null,0.2,null,40,70,null,null,0,0.1,null,null,908,635,null,null,0.1,0.1,null,null,11203,null,1921,null,1.6,null,0.3,null,1068,1157,null,null,0.2,0.2,null,null,10135,1764,null,null,1.5,null,0.3,null,310496,null,2410,null,(X),(X),(X),(X)
5001300US0103,Alabama,"Congressional District 3 (113th Congress), Alabama",697761,null,3849,null,697761,(X),(X),null,340944,null,2874,null,48.9,0.4,null,null,356817,3403,null,null,51.1,null,0.4,null,42032,1631,null,null,6,null,0.2,null,41719,null,2908,null,6,0.4,null,null,45253,2675,null,null,6.5,0.4,null,null,50265,2649,null,null,7.2,0.4,null,null,60609,null,2707,null,8.7,null,0.4,null,87282,3291,null,null,12.5,0.5,null,null,88093,null,2471,null,12.6,0.3,null,null,91702,null,2583,null,13.1,null,0.4,null,47251,2646,null,null,6.8,0.4,null,null,43268,2312,null,null,6.2,null,0.3,null,60467,null,1478,null,8.7,0.2,null,null,28814,1541,null,null,4.1,null,0.2,null,11006,1614,null,null,1.6,null,0.2,null,37.4,0.5,null,null,(X),(X),(X),(X),542889,3151,null,null,77.8,0.3,null,null,503367,null,3915,null,72.1,0.5,null,null,126150,null,2572,null,18.1,null,0.4,null,100287,1400,null,null,14.4,0.2,null,null,542889,3151,null,null,542889,(X),(X),null,261939,null,2351,null,48.2,null,0.3,null,280950,2317,null,null,51.8,0.3,null,null,100287,1400,null,null,100287,null,(X),(X),43179,null,920,null,43.1,null,0.7,null,57108,null,1010,null,56.9,0.7,null,null,697761,3849,null,null,697761,null,(X),(X),686354,4455,null,null,98.4,null,0.3,null,11407,2295,null,null,1.6,0.3,null,null,686354,null,4455,null,98.4,0.3,null,null,485491,null,4077,null,69.6,0.6,null,null,178428,null,4191,null,25.6,null,0.6,null,1687,934,null,null,0.2,0.1,null,null,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,10653,null,1582,null,1.5,0.2,null,null,1102,673,null,null,0.2,0.1,null,null,2754,null,1285,null,0.4,null,0.2,null,714,641,null,null,0.1,0.1,null,null,62,null,82,null,0,0.1,null,null,3189,null,1311,null,0.5,0.2,null,null,1231,null,782,null,0.2,null,0.1,null,1601,778,null,null,0.2,null,0.1,null,339,379,null,null,0,null,0.1,null,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,9756,2429,null,null,1.4,0.3,null,null,11407,null,2295,null,1.6,null,0.3,null,4688,null,1455,null,0.7,null,0.2,null,3501,1095,null,null,0.5,0.2,null,null,724,null,603,null,0.1,0.1,null,null,298,208,null,null,0,null,0.1,null,697761,null,3849,null,697761,null,(X),(X),496380,4561,null,null,71.1,null,0.7,null,184083,3734,null,null,26.4,null,0.5,null,6026,null,1635,null,0.9,0.2,null,null,11594,1457,null,null,1.7,0.2,null,null,N,N,N,N,N,N,N,N,11244,2899,null,null,1.6,0.4,null,null,697761,null,3849,null,697761,(X),(X),null,19053,null,587,null,2.7,null,0.1,null,9763,1849,null,null,1.4,0.3,null,null,2725,1296,null,null,0.4,null,0.2,null,371,null,289,null,0.1,null,0.1,null,6194,null,1668,null,0.9,0.2,null,null,678708,3888,null,null,97.3,null,0.1,null,476661,3176,null,null,68.3,null,0.5,null,177857,null,4233,null,25.5,0.6,null,null,1626,null,924,null,0.2,0.1,null,null,10494,null,1537,null,1.5,null,0.2,null,339,379,null,null,0,0.1,null,null,1114,900,null,null,0.2,0.1,null,null,10617,null,2238,null,1.5,null,0.3,null,1148,1254,null,null,0.2,0.2,null,null,9469,1993,null,null,1.4,null,0.3,null,318694,null,1848,null,(X),(X),(X),(X)
5001300US0104,Alabama,"Congressional District 4 (113th Congress), Alabama",685175,null,4519,null,685175,(X),(X),null,333159,null,3982,null,48.6,0.5,null,null,352016,3704,null,null,51.4,null,0.5,null,40795,1811,null,null,6,null,0.3,null,42375,null,3161,null,6.2,0.5,null,null,46572,3187,null,null,6.8,0.5,null,null,41743,2291,null,null,6.1,0.3,null,null,44605,null,3357,null,6.5,null,0.5,null,80726,2984,null,null,11.8,0.4,null,null,88081,null,2470,null,12.9,0.3,null,null,94733,null,1754,null,13.8,null,0.3,null,46852,2447,null,null,6.8,0.4,null,null,44583,2394,null,null,6.5,null,0.4,null,67346,null,1366,null,9.8,0.2,null,null,34311,1688,null,null,5,null,0.2,null,12453,1196,null,null,1.8,null,0.2,null,40.3,0.4,null,null,(X),(X),(X),(X),529454,3913,null,null,77.3,0.3,null,null,506079,null,4506,null,73.9,0.4,null,null,141311,null,2797,null,20.6,null,0.4,null,114110,1797,null,null,16.7,0.3,null,null,529454,3913,null,null,529454,(X),(X),null,255133,null,2873,null,48.2,null,0.3,null,274321,2218,null,null,51.8,0.3,null,null,114110,1797,null,null,114110,null,(X),(X),49624,null,1004,null,43.5,null,0.6,null,64486,null,1267,null,56.5,0.6,null,null,685175,4519,null,null,685175,null,(X),(X),673714,5069,null,null,98.3,null,0.3,null,11461,2242,null,null,1.7,0.3,null,null,673714,null,5069,null,98.3,0.3,null,null,607896,null,5404,null,88.7,0.7,null,null,49936,null,3443,null,7.3,null,0.5,null,5898,1591,null,null,0.9,0.2,null,null,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,4266,null,726,null,0.6,0.1,null,null,624,526,null,null,0.1,0.1,null,null,1725,null,800,null,0.3,null,0.1,null,785,437,null,null,0.1,0.1,null,null,12,null,21,null,0,0.1,null,null,398,null,293,null,0.1,0.1,null,null,181,null,187,null,0,null,0.1,null,541,632,null,null,0.1,null,0.1,null,229,263,null,null,0,null,0.1,null,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5489,2870,null,null,0.8,0.4,null,null,11461,null,2242,null,1.7,null,0.3,null,3078,null,1134,null,0.4,null,0.2,null,4387,1271,null,null,0.6,0.2,null,null,713,null,355,null,0.1,0.1,null,null,539,531,null,null,0.1,null,0.1,null,685175,null,4519,null,685175,null,(X),(X),618048,5522,null,null,90.2,null,0.7,null,54283,3228,null,null,7.9,null,0.5,null,10946,null,1427,null,1.6,0.2,null,null,5158,717,null,null,0.8,0.1,null,null,N,N,N,N,N,N,N,N,7978,3068,null,null,1.2,0.4,null,null,685175,null,4519,null,685175,(X),(X),null,42669,null,2932,null,6.2,null,0.4,null,29349,4701,null,null,4.3,0.7,null,null,1847,1226,null,null,0.3,null,0.2,null,323,null,382,null,0,null,0.1,null,11150,null,3716,null,1.6,0.5,null,null,642506,4583,null,null,93.8,null,0.4,null,574175,3813,null,null,83.8,null,0.4,null,49776,null,3423,null,7.3,0.5,null,null,4832,null,1337,null,0.7,0.2,null,null,4266,null,726,null,0.6,null,0.1,null,201,253,null,null,0,0.1,null,null,310,448,null,null,0,0.1,null,null,8946,null,1738,null,1.3,null,0.3,null,306,299,null,null,0,0.1,null,null,8640,1776,null,null,1.3,null,0.3,null,310413,null,1956,null,(X),(X),(X),(X)
